bs_replicate,X.Intercept.,Human.population.size.in.1.km.radius.of.site.greater_than_1.000_humans_.urban.,Human.population.size.in.1.km.radius.of.site.less_than_100_humans_.rural.,Human.population.size.in.1.km.radius.of.site.No_humans_observed_in_1_km,labLab_B,Shannon_H_index_cs,Fraction_juv_cs,Fraction_F_cs,Trapping.at.a.cave.or.mine.Yes,Frequency.of.human.visitation.to.the.siteMonthly,Frequency.of.human.visitation.to.the.siteNot_visited_by_humans,Frequency.of.human.visitation.to.the.siteOccasionally,Frequency.of.human.visitation.to.the.siteSeasonal,Frequency.of.human.visitation.to.the.siteWeekly,Frequency.of.human.visitation.to.the.siteYearly,Water.present.at.the.site.Yes,Site.accessibilityEasy,Site.accessibilityModerate,genusMyotis,genusRhinolophus,genusRhinopoma,genusRousettus,AgeJuvenile_.J.,SexMale_.M.,genusMyotis.AgeJuvenile_.J.,genusRhinolophus.AgeJuvenile_.J.,genusRhinopoma.AgeJuvenile_.J.,genusRousettus.AgeJuvenile_.J.,genusMyotis.SexMale_.M.,genusRhinolophus.SexMale_.M.,genusRhinopoma.SexMale_.M.,genusRousettus.SexMale_.M.,AgeJuvenile_.J..SexMale_.M.
600,-1.99983759816999,0.622289453285191,-0.0269451030193241,0.067231951587342,-0.120742359686679,0.869075856680228,-0.116885838249231,-0.98266222463854,0.9860315668132,-0.145465199476299,-0.304985923521279,1.36406077204216,-0.480356388936209,-0.127387947746824,-0.184779505285242,-0.293866438681861,0.0700875099624396,-0.520160615659199,-0.663891865113081,0.0179284618090695,-0.739225561528971,0.000259697444049242,0.150504458879282,-0.537358294265447,1.05953997386117,2.08263162331015,1.27676119154482,-0.306956822010692,-0.441021411229089,1.00934923512223,0.262754581420461,0.0258101686906425,-0.306096064789228
601,-2.32111663049076,0.0378448436698871,0.514968991637112,0.509941843560969,-0.0452276560790949,0.32320077925595,-0.324598038524543,-0.693904521494953,0.619319378414594,-0.45409304589092,-0.33332276132069,0.952015452224852,-0.46466705406736,0.0568712936930019,0.0405728697094746,0.0934115559517463,0.465692137536831,-0.254968981622574,-0.594421102677307,0.338091733799273,-0.17550820186709,0.0565965963648108,-0.772500599790449,-0.10582162056767,1.34700049307602,1.78653922236258,1.751465321725,-0.817198632333238,-1.01119230208845,0.136434593146971,0.192243602476895,-0.796471324828467,0.331994487320744
602,-1.68510718525157,0.418600175059273,0.0785458410038574,0.641252239899279,0.0241434496750704,0.467972065559966,-0.0377581588362455,-0.568361460379721,0.659236174551799,-0.00558021354014885,-0.421066712650764,0.743547081216398,-0.315212462151362,0.010622838101972,-0.211388414423143,-0.476211960748791,0.192532027738791,-0.413092389816667,-0.585308179542419,0.41583998424872,-0.401269444390287,-0.479187260952561,-0.70457219117539,-0.232781182296895,2.28884815917387,1.51110908295178,0.681867852549589,-0.767581570289587,-0.600172791377951,0.453736770589909,0.00640147790918248,-0.276460582139447,0.0083138944997345
603,-1.97019690963125,0.165118820114608,0.0495834959119351,0.690698176839869,-0.0537746511729503,0.343343793873183,-0.0625406318767455,-0.415860572806561,0.950558359263426,-0.237904747260568,-0.400186942164846,0.794079631750498,0.0271119529002951,-0.248848940507159,0.011407938461907,-0.168752254297286,0.190591300664749,-0.429319800108286,-0.701300984289554,0.522111718050851,-0.261153210934786,-0.864739548975047,-0.796037230033082,-0.175398121755527,0.415137231762368,1.28061829044503,0.196026914877563,-1.56455520895237,-0.77130219221072,-0.0514823665935241,0.0798237338958409,-0.541233856005764,0.656099745191561
604,-2.14369366590873,-1.14215965751824,0.428608366384351,0.276051977353116,-0.260699585041573,0.450888622038038,0.057973364266098,-0.594218858715696,0.931618788156059,-0.122461786984887,-0.239358895408622,0.998280253248186,0.00470795221420341,-0.432418631261624,-0.310819583506675,-0.0984508540065511,0.219865467356358,-0.260369132277801,-0.622500945306823,0.141785050532333,-0.162053280994361,-0.199738649587184,-0.356427782291882,-0.497327290078721,0.125147435399461,1.3130765760962,-0.122465245074261,-0.681412421114252,-0.0453721018704309,0.953469079360216,0.0282935908951801,-0.857871656152717,0.499077560814018
605,-1.77835330806706,-0.753004874052077,0.728419869359093,0.260411833348005,-0.241228488417102,0.387051114753755,0.0953177941325469,-0.718186529837882,0.61805317736982,-0.260805754785057,-0.342369248755807,1.10146185019601,-0.386094064022744,0.0632744117040701,-0.351935646538164,-0.228161799832063,0.326886776728378,-0.309836875077791,-0.814137136453366,0.0170862766162787,-0.462493712668255,-0.0487344255055542,-0.700222866085416,-0.375746467293199,0.895268940537401,1.09123593210201,1.59705708126636,-0.8675224878244,-0.636067916229493,1.00684366324818,0.653571851048857,-0.247174117475947,0.397890285221225
606,-2.52220934928447,0.865274241679607,-0.0187998871270731,0.295054786349145,0.0528090038819101,0.292607120995801,-0.0624194745581885,-0.932299447324314,1.00690635954004,-0.328688790977085,-0.527073137419204,1.55859093833279,-0.106729903563492,-0.47252648045123,0.135617764616798,-0.0212485133216558,0.0410713665966586,0.233411911293434,-0.508480375052886,0.453145123769026,-0.97427917567068,-0.239525457277639,-0.160415657839897,-0.080433557329342,0.76468596275972,1.40836868907963,1.74499333005198,0.149452928190239,-0.650459472944204,0.716489568317129,0.0898343378937714,-1.1915049342436,-0.22992347657151
607,-1.80244211221276,-1.16971471045622,0.586854480196532,0.254177139334855,-0.109237685561534,0.433335114529942,0.0133779475723463,-0.961480914839748,0.813406437614628,-0.304250431762757,-0.320872942474576,1.16480622322199,-0.169594602995242,-0.0184561533583404,-0.403901233121749,-0.243452691070372,0.243532084291914,-0.285818195365562,-0.608640505296584,0.30437944667008,-0.0381708509995878,-0.0710188018242961,-0.202832277816495,-0.548447298409593,1.06601629328577,1.15218902967245,1.62101634539284,-0.259970583389269,-0.040907189318326,0.492441760980247,-0.340582974510912,-0.0159372150593432,-0.309329799224985
608,-1.90086831256195,-0.166739183015559,0.635868298443821,0.799449315688379,0.114307037275653,0.615851011180033,-0.254276895610418,-0.542444137734742,0.680323567807286,-0.214938133565922,-0.574999101281748,0.827416336788359,-0.580468265475083,0.443789164530043,-0.558966585112991,-0.350965783994667,0.414198726267189,-0.827014831112974,-0.549415742833103,0.202039448765541,-0.114819341864683,0.00902104622004377,-0.441669633793698,-0.250983254290029,0.843930884907716,1.67026387189454,1.67025766059482,-0.407857882344644,-0.232388319644999,0.415113964593603,0.177061556120037,-0.856733077788657,0.307309901185598
609,-2.32501972757094,-1.3697365624434,0.627391468566132,0.715855477431177,0.365855710166257,0.578202740051098,-0.177074663770118,-0.788731825565285,0.72604405180493,-0.242166375383973,-0.527411836922027,1.06532617444035,-0.456504385521005,-0.0781610157212966,-0.443858218393569,-0.114654881776547,0.0626853214814542,-0.461122059513984,-0.285135448410216,0.681813032200837,-0.309851214048718,-0.547413858397319,-0.107852980440107,-0.260381958162842,0.401930718741755,1.44565975886716,0.0884100691810676,-0.234458335917008,-0.944327832030241,0.453572390052332,0.00989210056842875,-0.630627154690318,-0.00548559408420194
610,-2.14118504572937,0.684827189485575,0.661900498407044,0.585715984133403,0.589989907239156,0.623739293937165,-0.157938529423287,-0.966876567583064,0.442231538904414,-0.190615826598571,-0.196511722447097,0.462978636559946,-0.476599988859417,-0.157462756845128,-0.826955723261659,-0.124216497565359,0.190112415094432,-0.53381686600911,0.0281736029762883,0.784971290384132,-0.296729611018123,-0.649888419872648,-0.0649789879534667,-0.362263856965933,0.908139337521431,1.03761513908582,-0.108104240017349,-1.93207782776343,-1.05623832810356,0.666578472317262,-0.195184888022338,0.0832168660497608,0.528665333582297
611,-1.41975584211949,-0.193110940282457,0.0806629876792501,0.15317543486748,-0.0253444080707912,0.0780512305838556,0.00982377345637008,-0.110239201849911,0.0598251078665396,-0.157205650726509,-0.189953029607632,0.393692545176439,-0.115949879703267,0.145597624122432,0.0922793301493235,-0.0912854863723488,0.0355136185593044,-0.124870093638323,-0.172649367045028,0.189442914223763,-0.16068009535763,-0.0146343201140463,-0.0675692066794006,-0.137026565153462,0.251192624419587,0.6409386941384,0.410908454330907,-0.640615213900718,-0.699978972602989,0.38100387676917,-0.00325683385328324,-0.420464769629135,-0.0154997598730586
612,-2.09784596139174,-0.585673459163942,0.583784622675624,0.434679017094527,-0.0300310577809411,0.783882214612331,0.353382371626979,-1.10267073573768,0.620391885911841,-0.109430098654568,-0.247729016144296,1.09789445292804,-0.427769431465638,-0.301491414391047,-0.944987134709981,-0.144666946401308,0.380091280964843,-0.404564119857712,-0.986243756199155,0.272683692422119,-0.0547931651112257,0.044930216658534,-0.74563672489883,-0.682694331498177,1.16128676085004,1.76127757566838,1.09000305600281,0.115764023969876,0.678580546169409,0.702196987276254,0.180536474957571,-0.269850528288907,0.553444356441513
613,-2.06316069430207,-1.43097802250744,0.170126600719422,0.711199467169585,-0.00478052026828738,0.577582233304435,-0.0506545521476819,-0.686263433988803,0.81863187676806,-0.114634582385169,-0.416457622533116,0.996244669305318,-0.416632134917955,-0.0970445810074106,-0.0580069868904034,-0.226432622627677,0.151523834015225,-0.324768006206784,-0.727933973373221,0.325587070222191,-0.412499178322003,-0.455903347719199,-0.330998145780466,-0.584348944052279,1.24548619982856,1.61549602164761,0.772029215376886,-1.80004361676773,-0.366141667334508,0.660056624460124,0.313948403617438,-0.227876822089033,0.0644785628590059
614,-2.14934215938693,0.231378387090477,0.431732791926125,0.108665659868344,-0.0323151019982331,0.123641841490521,-0.144893934999413,-0.369653639869269,0.703727731011662,-0.29101779696637,-0.304132828894444,0.725471009058883,0.290059961911055,-0.550344162700229,-0.0811822307685191,-0.0132750604638636,0.170705389228505,-0.203161870543881,0.0397044451480038,0.333588664103912,-0.39707645220743,0.0420101764845266,-0.332183749635238,-0.222722405105637,0.357494730191129,0.782853923524436,1.37155964423275,-0.92452266703732,-0.80985795772586,0.622957259380578,-0.00230224877534066,-0.929410471951167,0.521013616848229
615,-2.30615002452085,0.0392482369677981,-0.290201446103201,0.380839417992314,0.0594900581242444,0.462242852018595,-0.0213833969525731,-0.772482634426473,0.832103069603523,-0.270346309992036,-0.0667952298747394,1.28301508261277,-0.275724225525862,-0.476359259868204,0.0277093746346146,-0.0451283371531633,0.0469303097258083,0.0879164905644904,-0.797644736548593,0.518174380958107,-0.697840899167636,-0.631710627207789,-0.273225362685047,0.125654281382121,0.389954996622692,1.36750262769413,0.775572714083868,0.318925519288945,-0.432582588462577,0.118180679073688,-0.16272690098569,-0.245306941518564,-0.0858918028769675
616,-2.08419815359545,0.388442112384054,-0.157758841090327,-0.112762447318259,-0.0928092346161778,0.410315887469319,-0.445068593333956,-0.89919604532311,1.1960753115056,-0.210363126178152,-0.316047409733921,1.46351016880026,-0.183039996463803,-0.324271951475184,-0.273616393142476,-0.39743520372014,0.0604336314249986,-0.134177417936926,-0.883321126481064,0.249611290618641,-0.785709885773032,-0.0183535984406609,0.0586970084905667,-0.130463561269472,1.07965349531775,1.22549756140454,0.481902089758615,0.0654590917299004,-0.9402512985789,0.568067595069004,-0.166271012404221,-1.16240696483895,0.0125223597762988
617,-1.82110645048838,-0.127365974495384,0.702167631135742,0.152202466050879,0.244796924444242,0.333041582263537,-0.157914297775557,-0.873864435333325,0.549642887306292,-0.274391608280192,-0.451611678773108,1.10350025151872,-0.0596017412847042,-0.487035911453182,-0.635235923821781,-0.231339620746656,0.147401334455761,-0.248045962798727,-0.507979630604152,0.463366713935389,-0.425491558509948,-0.424643790705787,-0.246496471760523,-0.230560409699709,0.804712448813662,1.09134366031839,1.33032542854061,-0.536388017992119,-0.179947630590035,0.604148709816579,-0.454940258461122,-0.0271952973631796,0.296939106625262
618,-1.94481254710793,-0.918295635921537,0.570897031042298,0.291157666162436,0.281388392618879,0.174603465775502,-0.0621874143891171,-0.98213519545907,0.639819124242859,-0.414799030716752,-0.133783681684383,1.24360407528864,-0.127987903223505,-0.589634173505146,-0.645764330880319,-0.141497917667053,0.207552647019358,0.0558025460144668,-0.295943646247175,0.358886720852966,-0.229130127013601,-0.793222818490789,-0.483165944976936,-0.205133626179129,0.445889118508592,1.14116206669625,1.93697804594267,-0.381276045408565,-0.410786713355024,0.381426766644998,-0.564532363144849,-0.290556769570996,0.570872715990782
619,-2.12860255321663,0.104273701443727,1.00012970686016,0.566814508376057,0.338429273950474,0.671636545323341,0.0552887526733767,-1.21680087478627,0.705408522192438,-0.440414620115602,-0.45164094620094,1.08815227089567,-0.252278208108412,-0.519633135618215,-0.886609566944096,-0.0618704275805163,0.310020800839878,-0.36117525888653,-0.724290824795109,0.16118744557534,-0.556851204704044,-0.185056341068107,-0.0958767772291295,-0.312818098867891,0.469044672426516,1.52888280506299,-0.0231351739646647,-0.795444111384847,-0.414742797993833,0.698446216914749,-0.29073196261718,-0.340960388807298,-0.128590126022665
620,-1.95601592853527,-0.428027415153743,0.170817348779523,-0.0247587476261753,-0.279392150727825,0.329774682379856,0.218035683830704,-0.830241278357041,0.978625617700882,-0.151059221195029,-0.2924310153625,1.48018210221455,-0.127725364366537,-0.31459841089096,-0.405920273150316,-0.233814417418061,0.0658934685835239,-0.00785368277072894,-0.960622217062043,0.310013474426609,-0.529382463299204,-0.0921974546583876,-0.512728493009794,-0.302645078802901,0.975594692752396,0.89852786891031,2.05332496973192,0.0154805234338243,-0.18797740418822,0.640740751400435,0.18297728674544,-0.733979990714028,0.3278074046498
621,-2.00419757601149,-1.49733846975673,0.0280400311352051,0.882982613230145,0.182306273648187,0.529828384440458,-0.0119620343207153,-0.790892273491719,0.6877608957627,-0.299972058346313,-0.36489811051799,1.24606777687475,-0.46452156666054,0.116822769147227,0.242092248154362,-0.370586858420582,-0.103010076469046,-0.22252110134087,-0.658014356010297,0.653637340562434,-0.00465122837579748,-0.649445412196251,-0.685170957617269,-0.40336735475992,0.73491428634559,1.82448421554703,1.51256072651808,-1.08628168610262,-0.391304465569346,0.706138079347399,-0.429791271056079,-0.168007066304149,0.463948379534322
622,-2.69533537588156,1.09364253363732,0.113987108009664,0.533066940054247,-0.185647144614994,0.177516683597897,0.167022142587213,-0.559316161681153,1.46440021051506,-0.411906021104156,-0.194338008936582,1.28839027425798,-0.0663048634607361,-0.394866466397976,-0.0596380776576818,0.137475367722209,0.1075071012365,-0.124170712906063,-0.679022022322252,0.493121229513652,0.0615301701690014,-0.591164453618393,-0.92060497847629,-0.593743611983461,0.823321015825204,2.00645543256418,-1.64385359336191,-1.42747321796432,-0.690876579867907,0.559301646000919,0.0527203641571865,-0.16269671174936,0.308725756150024
623,-2.19061618045142,0.447653102494586,-0.145128854295875,0.497624975229463,-0.0469642469285976,0.457892408835154,-0.00414219115547301,-0.429396831923609,0.888770508738685,-0.167343869309133,-0.10722195097481,1.12748771475638,-0.381144634133057,-0.294987681490792,-0.181641959982478,-0.180203364365744,0.0867887603654059,-0.287771255508459,-0.322660247772758,0.245124679091011,0.106179385915658,-0.264637581282473,-0.0492422651910957,-0.0054299768915738,-0.0369699243660696,1.66648366450243,0.820580826167706,-0.865682777521771,-0.711739435664631,0.352180930682427,-0.507750950865669,-0.554430307562221,-0.144817143369787
624,-1.8030882243966,-0.0976595476869769,0.132805009041065,0.170255825983101,-0.301488984466396,0.244441065706807,0.133218838589159,-0.124499882462561,0.549929843216913,0.0157714373707084,-0.445119342609207,0.544500801130649,-0.0437890964045764,0.159642120656285,-0.115374053109456,-0.200597072295306,0.0936463046232212,-0.309596846308914,-0.2764236935614,0.354098577379148,0.0204557838455851,-0.223338885524619,-0.234971497511722,-0.123941060150515,0.715991877001268,0.534588534737722,-0.248747702851763,-0.236670752153793,-0.734372650580332,0.691849274028166,0.15313719446017,-0.214060767088147,0.137231208769346
625,-2.13455922063985,-0.35093373669174,0.0298130189138118,0.806603733530837,0.0633365081738012,0.495226355276935,0.228888905530334,-0.327367224300992,0.618611585292928,-0.181726466943265,-0.184156280827496,0.873228617101344,-0.469998766223178,0.125335061515076,0.278862576954218,-0.267363766721752,-0.148280096352051,-0.431099836621993,-0.596143236598063,0.958239744358681,0.302895513607074,-0.763707387959428,-0.651573408948124,0.0565058938046532,0.772463137673611,1.48138246324565,-0.295631344379636,-0.893066027222889,0.401958241547498,0.318362562277779,-0.222063208688238,-0.104799206907363,0.031132161721636
626,-1.66138389487948,-0.402511266468352,0.606718649519676,0.418402876554963,0.0523627420396766,0.496911745371382,0.0301807304785903,-0.626469936447423,0.405949524811974,-0.089579289792123,-0.172899896535606,0.426270191568303,-0.433977293954872,0.2350945087029,-0.61458181460812,-0.290062002240195,0.215028943564087,-0.564173268779343,-0.37808794060567,0.200975441874011,-0.561186089084287,-0.163636938890723,-0.0271017100092324,-0.190962156070284,1.46758721188305,1.05716666726039,1.65706328185975,-0.82974919649487,-0.413957565851366,0.772861391818291,0.0549448014437985,-0.856715891074737,-0.180252106112703
627,-1.85683490606334,-1.15211136621991,0.66086377900896,-0.00838229123188339,-0.0653864255086197,0.430681192541143,0.00343992012310646,-1.03302166849978,0.278720325717951,-0.17530303823529,0.015554342352956,0.943043653810925,-0.40546865423854,-0.444330166501072,-0.642428813163982,-0.0721281235429433,0.450337872391523,0.0982034276825483,-0.333376134018637,0.187952994118916,-0.719182017570847,-0.332913971590325,-0.489534187042511,0.068181222237048,1.72028992840139,1.0345442666772,2.16005529344963,0.0324282176991147,-0.82314518837707,0.296858976685358,-0.177172782903493,-0.820305837814542,-0.0911977282014163
628,-2.22006668905897,1.01290604591317,0.271840451677958,0.364135462054561,-0.00770614284272652,0.314736480272674,-0.319530908501471,-0.534643801450468,1.04546404553327,-0.262802883589155,-0.900651597559931,1.25636455098713,-0.217074606616254,0.257686883180703,-0.0177164572941094,-0.215517671071776,0.136210560369451,-0.494563751478825,-0.12028634819858,0.458901842214331,-0.294866874069137,-0.496182357123785,-0.567747542385552,0.0261529307321956,0.306925062294905,1.43496311432948,0.174499591083692,-1.17782886860059,-0.839694276376916,0.442720045738593,-0.531686393492881,0.038446824217657,-0.0716133248300388
629,-1.97484442564414,-0.57589960800618,0.457988986578445,0.4368029573487,-0.286137274156511,0.532693968103451,-0.0137614781792482,-0.645111606593509,0.899144442451527,0.114736352363543,-0.545169483128328,0.823774160394711,-0.400148824796366,-0.0825346887980562,-0.45566831027903,-0.265070858895292,0.380745472476243,-0.325833009341491,-0.974477691682744,-0.269248119288516,-0.785711673717849,-0.240520284778831,-0.0879426697480195,-0.0958123232508322,1.05186107930688,1.72395922766843,2.1226352684386,-1.05310706407457,-0.523388321578833,0.709970078635452,0.180105159078151,-0.0050153307339465,-0.442663255763025
630,-2.06200127059584,-1.77834593726514,0.702430020044064,0.723188526908362,0.228160801388094,0.470692027330978,-0.00755914980481958,-1.22224224515506,0.920114230658245,-0.182694149568215,-0.300898748387196,1.02381420537723,-0.68524797789386,0.371739564366147,-0.883561311706747,-0.237005244311836,0.155865060641155,-0.413990054233882,-1.05391806351421,0.376502619696018,-0.0113419511903975,-0.418467583425218,-0.505303487425175,-0.516610146601935,1.78270996357056,2.09067986149361,1.30511475760629,-0.249329216859655,-0.211832298270502,0.777287270913279,-0.372967672955725,-1.60390184449926,-0.245242835170799
631,-1.99661156145036,-0.47184968588973,0.40287474104428,0.353713078274925,-0.212691103880255,0.178147016348152,-0.14220763516627,-0.199401818279356,0.828742331265364,-0.186586244426909,-0.399138881167995,0.976849204770108,-0.0520511035699653,-0.220231482865139,-0.179759327111973,-0.187660930076609,0.224921292938707,-0.354405424216316,-0.332447134610519,0.18621224775718,-0.0714537151449749,-0.250481610047586,-0.145810414532361,-0.0760853127581109,-0.0573371901840975,0.490232953458703,0.748509285260362,-1.12008824206008,-0.278775916985729,0.461979405532101,-0.153367268053856,-0.743801142877152,0.449722195450125
632,-2.02702870284708,0.0909775228743014,0.125214385835972,0.594048237275436,0.100012124508685,0.392846038431009,-0.104509063975795,-0.554066681055983,0.773835840860088,-0.207360066589159,-0.395597443426289,0.98969694780277,-0.362205301987166,-0.0315446429782991,-0.341193989073329,-0.399427316700153,0.0540655072284019,-0.53524519792692,-0.185084682858809,0.419153836705908,-0.478120049043775,-0.158616789579134,0.0501373963348865,-0.169802428926773,0.0520656377721904,1.87815967603337,-1.15197472638662,-0.119793862277759,-0.596942200436819,0.685682473265833,-0.253094617571151,-1.3359853466252,-0.422412387461795
633,-1.87866721314071,1.00504065163864,0.765634114497345,0.479149912761956,0.154422096137065,0.47428320495968,0.0196514863692323,-0.631935218711092,0.512019718749861,-0.163818829573405,-0.538552979255659,0.839890365014482,-0.414725314836294,-0.246993012211092,-0.272982243531169,-0.0614271273726928,0.259093187672159,-0.306486683759944,-0.721831560960506,0.142415392001753,-0.246107169948951,-0.381581691803085,-0.393046950996153,-0.382981377739574,0.15993513472614,1.98501609888118,-0.460384932272244,-0.762569556543008,-1.00614109803084,0.312460058217899,-0.485388186327609,0.19044373666516,0.0772381416431436
634,-1.79146646321574,0.759479379216279,0.322089239994763,0.354972563899497,0.240697998767474,0.414913473539034,-0.152539290798819,-0.741016553558378,0.51814875193771,-0.269394702423643,-0.587568888154377,1.10731433862237,-0.193836766380311,-0.242086724789313,-0.475555845192975,-0.256513351279011,0.260160979664374,-0.462211533189377,-0.324426379925309,0.24924646384016,-0.29319684912418,-0.412281171841408,-0.425150640462388,-0.0911294927771198,1.54896653733711,1.53929296128681,0.346482738257661,-0.329605364234727,-0.749832054541685,0.5334664486796,-0.386055065477772,-0.444439180799614,0.10279496910786
635,-2.10297306434808,0.102258513756894,0.286912182129755,0.334851554718017,-0.143353487765334,0.659386986422582,0.327029986860745,-0.610441900133306,0.699695278983588,0.0687886718559174,-0.428210336388401,1.30516647279055,-0.286126752663558,-0.349293331932504,-0.350297842272257,-0.305101842027874,0.100700165616765,-0.361187410066999,-0.92194377601655,0.127832674616329,-0.451893109032474,0.014575285596502,-0.466425641374104,-0.0974527850894033,0.752459135925444,1.35578250548008,1.31510036315923,0.039597828297524,-0.351747452510502,0.858242808442242,0.206280379536171,-1.39497465945267,0.039105683146905
636,-2.07621463728765,-0.557616961462613,-0.190154581501982,0.350426439917949,-0.173534929191,0.500216429423689,0.129422868890727,-0.945446871820251,0.801166249095117,-0.34285294521929,0.136766021346811,1.1953627317772,-0.159185660557117,-0.689619171604949,0.195446972252154,-0.18419180797334,0.202724815427482,0.154188754348432,-0.695985905269829,0.157266810948297,-0.520851740748672,-0.371026994805105,-0.412167851566018,-0.0353982602574702,0.565551968287734,1.44227045437273,1.91792313723903,-0.93527533243115,-0.319897804305958,0.653786661057858,0.0333316069734204,-0.541930325630533,-0.022915725087324
637,-2.24654216294041,0.569416515758232,0.428972633834634,0.0692967960234137,-0.14563985111833,0.300480970431614,-0.368063205708548,-0.702024727799436,0.674897594950196,-0.313947242435811,-0.545315465509317,1.261870950234,-0.694469770591197,0.213164719332971,-0.263379313232695,0.0361830430426539,0.38202872046072,-0.25799550703402,-0.29819106704393,0.484119114767315,-0.518559979565282,-0.0201635395213372,-0.498449735661627,-0.365724955586557,0.970399250596864,1.41045402006295,0.380030426854551,0.136543569441546,-0.244018692391062,0.760339801586495,0.263380547639243,-0.849808255936892,0.33843053099271
638,-2.09027697664348,-0.619702609515636,0.68455549278924,0.534058430989354,-0.191782730436038,0.338264289284366,0.21044035366968,-0.462819781058452,0.679292039718337,-0.167487383167318,-0.163408456756448,0.731004309752119,-0.399924457086487,0.210358941504572,-0.655217817467559,-0.198807090766764,0.257591506463239,-0.511949753467118,-1.2336574160621,0.0329361832603247,0.191288510193935,-0.169454579027546,-0.74318505710583,0.00648732869522618,1.79582653496297,2.02628181941139,-0.0674873448214523,-1.43439963912662,-0.833162475960266,0.6592910758937,-0.0227580369141972,-0.934876613638216,0.0352262761175875
639,-1.99266882124888,-0.742274610400435,0.356777742950224,0.508777941352191,-0.0540293861228728,0.466617116547503,-0.163758536092558,-0.814843268037885,0.881131150471896,-0.185864006910148,-0.755252167910453,1.01039189395455,0.0340237399612379,0.0472093848843592,-0.109529024349247,-0.183496315049972,0.246062654650817,-0.322422772184303,-0.760493947347452,0.290726503738915,-0.326468026548233,-0.323662484517111,-0.591714111382327,-0.536127686812069,1.13902554885727,1.32372841329843,1.70708297088954,-0.393208975444455,-0.434155058219301,0.66552155821086,-0.20675420148097,-0.137070054295062,0.0978837605434076
640,-2.53550694037171,0.204850552868938,0.11639984573738,0.28004914371304,-0.0854413672666632,0.289452872085061,-0.0263336419833507,-0.86611599512125,1.1784347889117,-0.263595726441323,-0.558859445580504,1.30954132926532,0.158360262841107,-0.350290655914967,-0.211108406159012,-0.0387597386040375,0.106214364876776,-0.117083761943949,-0.368765223376348,0.440795569995335,-0.643349278107648,-0.231840402078116,-0.0515513324765297,-0.381193401596278,-0.231822442967007,1.02616415587266,0.378662799094352,-0.183613291682297,-0.198176344192484,0.838829404406118,0.0826079784665068,-0.339446025158027,0.176326342558622
641,-2.27683698891275,0.0698419892037983,0.166922739903245,0.719517143583004,-0.0290843866937605,0.431408092443786,-0.168160836229388,-0.764803055695296,0.980479256717722,-0.0738503665620177,-0.347232166751532,0.898445449306463,-0.387573727973359,-0.174209636558308,-0.328285691289201,-0.29027997390383,0.304997524762981,-0.310562346692416,-0.489226496419711,0.258557228432536,-0.524266435679368,-0.456045303064787,-0.272906870678529,-0.0302262621379562,0.385961060859711,1.89761403317734,1.28036870846046,-0.0623516708796224,-0.858008282220424,0.450876224735519,-0.0137140926939231,-0.781479446877344,0.00348043629465523
642,-2.13708707732404,-0.257533107370698,0.483266066824272,0.283841979480591,-0.253072231539564,0.290684586529375,0.0635856427502664,-0.463782220479967,0.861293156103538,-0.130541304329484,-0.395872700107645,0.934470973380175,-0.229115994114237,-0.160755826234084,0.084114148341261,-0.210815460923366,0.074637262464245,-0.109820719535225,-0.948218240990696,-0.103891446612318,-0.103590558039237,-0.302645986276088,-0.308203636144713,-0.310747988703107,1.08426278028737,1.40586286349581,0.340244745394155,-0.150820177260481,-0.647296873019731,1.15516604279467,0.215198538837269,-0.401610837673844,0.000635934163921152
643,-3.05086159766495,0.624733676194863,1.67700591270737,0.791809952819946,0.323967669319176,0.303817555939132,-0.14711680701849,-0.961898067677048,1.16499500807526,-0.403202001885848,-0.74401611424998,1.20741493306559,-0.271699519110828,-0.500116091868802,-1.3187861974399,0.109578631957024,0.526399855955305,-0.598980885908092,-0.496526028346158,0.597347005701425,-0.796000892211187,0.00395499069678475,-0.799819636365142,-0.16755135954737,0.185371431607918,1.89033145996919,1.99492613058656,-0.721788314562389,0.152253402857807,0.334713190919805,0.172847568830063,-0.921848291404253,0.383788760809695
644,-1.6601745707112,-2.21052058168167,-0.489849492614887,0.747728886580931,-0.397708893360783,0.482101768484048,0.132268743225313,-0.172894868206374,0.516344477491085,0.251468530577778,-0.38714359346134,0.601314164981253,-0.332725640849414,0.462108141650744,0.270801517560683,-0.275632704028131,0.0547518468487657,-0.124085192081079,-0.64114488079596,0.312968506285233,0.0841373344667935,-0.919414553724201,-0.338289386359335,-0.183874341425576,0.0995992321365484,1.18575376399124,1.70925139206503,-1.69308558341956,-1.19567612233795,0.769356762960889,-0.244982551073624,0.533429507889633,-0.522296370545229
645,-2.36175218521081,0.0383338454951245,-0.314319281817772,0.669205475098611,0.160240809527033,0.6439019473144,-0.0417796496704913,-0.42092800891161,0.666446459601744,-0.19458050176512,-0.0700761240750818,0.788773508936915,-0.307349010487777,-0.168944641675202,0.0377079829855295,-0.108269111061549,0.0472062979366857,-0.528587804240593,-0.183776861045805,0.481659044857984,-0.0725122036757339,-0.268027440543067,-0.128850785047697,-0.29251431974636,0.156243262027311,1.8725786492109,1.0648766891361,-0.894025779889988,-0.717654413352679,0.480076885577479,-0.00178904721437262,-0.331596536851101,0.0795503726258232
