bs_replicate,X.Intercept.,Human.population.size.in.1.km.radius.of.site.greater_than_1.000_humans_.urban.,Human.population.size.in.1.km.radius.of.site.less_than_100_humans_.rural.,Human.population.size.in.1.km.radius.of.site.No_humans_observed_in_1_km,labLab_B,Shannon_H_index_cs,Fraction_juv_cs,Fraction_F_cs,Trapping.at.a.cave.or.mine.Yes,Frequency.of.human.visitation.to.the.siteMonthly,Frequency.of.human.visitation.to.the.siteNot_visited_by_humans,Frequency.of.human.visitation.to.the.siteOccasionally,Frequency.of.human.visitation.to.the.siteSeasonal,Frequency.of.human.visitation.to.the.siteWeekly,Frequency.of.human.visitation.to.the.siteYearly,Water.present.at.the.site.Yes,Site.accessibilityEasy,Site.accessibilityModerate,Bat.familyPteropodidae,Bat.familyRhinolophidae,Bat.familyRhinopomatidae,Bat.familyVespertilionidae,AgeJuvenile_.J.,SexMale_.M.,Bat.familyPteropodidae.AgeJuvenile_.J.,Bat.familyRhinolophidae.AgeJuvenile_.J.,Bat.familyRhinopomatidae.AgeJuvenile_.J.,Bat.familyVespertilionidae.AgeJuvenile_.J.,Bat.familyPteropodidae.SexMale_.M.,Bat.familyRhinolophidae.SexMale_.M.,Bat.familyRhinopomatidae.SexMale_.M.,Bat.familyVespertilionidae.SexMale_.M.,AgeJuvenile_.J..SexMale_.M.
569,-2.51222370510961,0.118932290967428,1.15126937273696,0.862882311700512,-0.0356279078668806,0.654613431472397,0.190320988887607,-0.774978918101514,0.875419093419013,-0.123361720094731,-0.410645511325996,1.0631304725843,-0.440965316776352,0.443562116884804,-0.620076514714841,-0.000369263545107912,0.788081536822827,-0.632276856914434,0.040521043808223,0.0115282700246769,0.121247670545593,-1.06742440285082,-0.911431564094758,-0.250924424060995,2.40388894790343e-05,1.80791893242726,1.0262809856236,0.216053643390789,-0.244467800098303,0.862287130932521,-0.121770410842685,-0.528907399381971,-0.265343863295458
570,-2.40496679254699,-0.15420057588148,0.0198530791125283,0.313248798037435,-0.150515918789271,0.373634873718472,0.0102149571441747,-0.40630646341795,1.00955007448274,-0.0810062705152637,0.228381260571035,0.819451932830302,-0.0631325245684828,0.245612161167546,-0.196372546927306,-0.0555759158307718,0.205739317127964,-0.201706239576338,-0.0444696817854012,0.190805549259197,-0.232959222074815,-0.445271125703457,-0.284555621530727,-0.276277301826532,-0.735122491291706,1.1333766002304,0.35695187337856,0.645250720361352,-0.719365142227314,1.13334506421536,0.00645856843887747,-0.727782722832487,-0.131670835225183
571,-1.93154331282271,0.807623380695029,0.445903340941906,0.245033908387981,-0.0632071896446873,0.509387288048606,0.0355211201941201,-0.475450583866653,0.598885116187609,-0.00351041100499104,-0.130031956657929,0.681511514852447,-0.198117568249991,0.238970296699148,-0.126007196819254,-0.39831845644792,0.2985238418463,-0.327059156986998,-0.313119774820948,0.34271926128471,-0.268631046764417,-0.911722375647494,-0.300608924540002,-0.292681048442363,0.117309240621488,0.935575411657788,0.880367301547795,1.06772361164217,-0.413047811976828,0.599907549894476,0.437976115608416,-0.171970370667162,0.424715076340342
572,-2.11332449170124,-1.34345860825398,0.127872027847182,0.395825559279158,-0.0251285636158518,0.528265765891618,0.134769694337616,-0.978734628131593,0.833050282735137,-0.170827085315178,-0.293304579986604,1.46407178293868,0.0925900733080077,0.425090300081659,-0.215741981444781,-0.347499994292411,0.280511454909414,-0.194857381521089,-0.307816803898816,0.0169457508921531,-0.534087451443279,-0.825798090438794,-0.565384055918759,-0.347372938294663,-0.264775367210961,1.57335744894345,1.46650368663844,0.900037462936109,-0.726690895375379,1.09622908004249,-0.12164936049628,-0.24400571739855,-0.142030131995972
573,-1.43053091916251,-1.88607354316893,-0.356729766337269,0.258018720007006,-0.039085665196464,0.685786848973696,0.109524419031508,-0.751074787599122,0.642760550663891,-0.0201742780444231,0.109256196171305,1.39473295221996,-0.236074712910722,-0.0460663330053319,0.156342166021256,-0.518275314936506,-0.0586248058944081,0.103240209626022,-0.635696892238146,0.0429628977116293,-0.305001933425633,-1.45661850905333,-0.331140105292068,-0.496730607446515,-1.01448388163678,1.38044023901359,1.74265950113911,1.65773848744919,-0.76617452581894,0.581269547478203,-0.244226134899902,-0.0218251109761038,0.0474531976528166
574,-1.84705125101148,-0.469789327045323,0.222298185912305,0.0953904248682667,-0.0822086643154966,0.346058588029423,0.037164518863155,-0.154187201652486,0.301209630425379,-0.051107678190257,-0.275153152082214,0.672769766663726,0.0736702775907935,-0.123153502957502,0.279240598018051,-0.196851078732398,0.0098372410041561,-0.188771892377387,-0.229589920760633,0.27807991027767,0.0985922114887971,-0.347752355405642,0.282498427583668,-0.0146236172582604,-0.361920386592708,0.525894264447266,0.458593618564117,0.607070343552796,-0.363997135179462,0.455739289161323,0.0898940000248536,-0.389178881311646,-0.0061013513499846
575,-2.30970062984038,-0.401284037499173,0.0912502048613814,0.363227298663754,0.144848085678687,0.563305471636032,-0.0467206919543383,-0.738285627347759,0.71400428864975,-0.110512530105992,-0.212929204035582,1.05417324611889,0.152475137994414,-0.191564569456665,-0.225226668617363,-0.15829859228462,0.197808127247147,-0.22705569261225,0.201842829998545,0.532875090634806,-0.449047066065445,-0.642380414318174,-0.106734523449375,-0.221644545253166,-0.836165382311113,1.53857882582466,0.512164519297695,0.802672372706596,-0.299932536158799,0.458143108519484,0.141849837613998,-0.433876689995912,0.16706417331923
576,-2.6941261756002,-0.59069723645454,0.55990730814548,0.408040770828328,-0.142007370403365,0.569967313699316,-0.0803638290548979,-0.6278839939774,1.08770217926629,-0.203491857621803,-0.0637369600219725,1.39366659511295,0.123819958840763,-0.203599990452075,-0.502791594351659,-0.397617357351684,0.426410396759866,-0.555758223971958,-0.140069367942893,0.500304628528994,-0.0797935109013664,-0.578044407419451,-0.0803595824889756,0.036731267937538,-0.333254229226752,1.5413811216091,1.65585101082847,0.914461140590732,-0.638815257567024,-0.240169129587393,-0.00288727779792867,-0.908227928101144,0.339397958274232
577,-2.2146963867871,-0.66399976921538,0.0298669237127156,0.657040399899955,0.189612674514647,0.613182901053034,0.1241380751001,-0.842574291312591,0.877165160067873,0.0245478026660282,-0.134727662161451,1.21157274863476,-0.356636028176584,0.19061358578135,-0.693606316685849,-0.2592384790387,0.149148975599178,-0.293738736451685,-0.424723417871506,0.398282414213331,-0.235640395762732,-0.926128400999035,-0.152724937633207,-0.159204392577367,-0.765789049015872,1.313482665904,1.17960164740984,-0.0132261475427231,-0.672435600984099,0.579374994170817,-0.404631814762729,0.115393256634479,0.0287978982848145
578,-2.39186441284866,-0.0657236459362878,0.197686680037519,0.508822858873933,0.166621705467734,0.816533616491282,0.124547501218169,-0.791532086092919,0.665377517075008,0.0066709546050024,-0.303699212695325,1.43604061938361,-0.469704079583267,-0.109922677308734,0.130425494101181,-0.227818328501955,0.053818110328737,-0.110447606235224,0.0275175316489584,0.273037527572237,0.238396573823352,-0.631489196573776,-0.169613012319828,-0.272869038738213,-0.921629561959023,1.8505930445713,0.453289569945699,0.865261355483868,-1.00933381901955,0.640493524191256,-0.188754306018746,-0.294434215847435,0.0977715438824768
579,-2.2179933097056,0.957042225519988,-0.051399836023607,0.266720136356499,-0.0969984179269431,0.814617632225273,0.374620200212296,-0.703747161018462,0.926940701323038,0.0821470490952931,0.139139496897379,1.33098277158231,-0.0998797106280117,-0.748024877016132,-0.53583850779394,-0.348812042496202,0.226381301776653,-0.293106708150669,-0.168361746143688,0.58681390223881,-0.403489035866611,-0.809462710727039,-0.496795384708584,0.0584168356469717,-0.435973633585451,1.32890241497401,0.55775538220179,0.725519794257047,-0.352409307706847,0.191422829517302,-0.261210838475253,-0.523141761780187,-0.0248968145492082
580,-1.94683618241984,0.139649822066489,-0.00134014367866536,-0.0229080304438418,-0.123485052468369,0.754858200110662,-0.064504856661955,-0.709831104565048,1.03759413577869,0.0946543544384706,-0.146850267669038,1.03894633745189,-0.139181035882805,-0.083603575981088,-0.242711342657926,-0.261290015316284,0.0752858428384682,-0.292148500107084,-0.0986189955511907,0.223300437176046,-0.216110567085182,-1.18408919721343,-0.453073219188485,-0.515251319975074,-0.539135418549092,1.68716459072948,1.22308716337256,1.58099515935572,-0.600183152816103,0.627808081495309,-0.536744268673693,0.300702322549977,0.213011557455047
581,-2.15452114542943,-0.237665173606591,0.0559287140107216,0.257840729721905,-0.19844015359914,0.429317503949905,0.0752920210826516,-0.37718903361415,0.872059043299009,-0.0398456206495764,0.0111920684049245,1.18353706078268,-0.293672443141009,0.275107680329469,-0.353529837638316,-0.425759598036079,-0.00155892841268953,-0.362972239826352,-0.378279466768643,0.628213106422304,-0.0234264926120459,-0.49788394244925,-0.0357444001274614,-0.103124516742957,-0.532648217454074,0.855008392340008,1.48558660944324,0.825360135230688,-0.392569532965619,0.519826987308937,0.301670786983123,-0.622064911891232,-0.252753551029822
582,-2.23365298777428,-0.159589604485895,0.331681762867098,0.475506006885661,-0.106074082010596,0.453816026354544,0.136916913411571,-0.152300019295411,0.651372851196973,-0.119008350508121,0.134865316856422,1.00073355692155,0.0219811300279208,-0.457224777539831,0.00509922435620147,-0.213948034662576,0.199165090682359,-0.37884002759804,-0.280766405595914,0.299821019499019,-0.108618728168358,-0.449178825160979,0.0657504493574462,-0.00973270769433489,-0.796673083638432,0.957932926780063,-0.00322844432892871,0.454711046934689,-0.555875040266569,0.478180998662966,0.129516952399748,-1.21662046234759,0.149394558334699
583,-1.87669555910155,0.911627584524933,-0.132653016407905,0.25753513000355,0.283287716565605,0.751582264500856,0.186676744897288,-0.850800682698463,0.974661659993139,-0.113956446909944,0.191193284015431,1.38910103654777,-0.00620346108960994,-0.324471203276253,0.200311508960951,-0.405513960099601,-0.152421408631453,0.0450808655306534,-0.760335087484251,0.0411486992091178,-0.898863883568445,-0.638918102291984,-0.598734575175876,-0.455185836258467,-0.0391711764129318,1.82488161426224,1.16102237993807,0.882861059982374,-0.941235412564428,0.300492745834716,-0.636018930384577,-0.266972196495546,0.523616305563298
584,-2.45822163754391,0.47781832129304,0.360523670542251,0.353888243065476,0.175876342630983,0.679738290398335,0.0573555047910601,-0.739585499248535,1.00592364232236,0.0173786114541677,-0.471693516534113,1.20109531027667,0.263113695770447,-0.150149413199818,-0.425480086959825,-0.200534250242013,0.241803384840275,-0.322317093489292,-0.196698234141692,0.540350866231851,-0.480974314362103,-0.479643193462757,-0.416241375984971,0.0848869955664717,-1.41143916416672,1.38412842483351,0.25307119600014,0.452303804388442,-1.32545954892036,0.0232521386738581,-0.549985078564993,-0.695792860531142,-0.0717411456272569
585,-1.98067383096058,-0.534844911095925,0.164987362038154,0.155859117897776,-0.146797898359215,0.282029941860973,-0.0379185381826992,-0.178487862230767,0.588172918897917,-0.0480187806906179,0.0242719284628637,0.864019971086179,-0.14330715581429,-0.0600479889078934,-0.0892953082908098,-0.206636785286339,0.109828083505141,-0.179384924596119,-0.357056888638072,0.26648178544353,-0.190567474862126,-0.50045900437255,0.158042113715612,-0.0237197408691059,-1.02924954086385,0.859062237568843,0.762775630975014,0.474558416509574,0.0122571773665813,0.203810415486223,-0.161264248434594,-0.164285295977829,0.143057553497492
586,-1.90797328401635,-0.221866455363175,-0.429363844249565,0.522196943132213,0.0886770415510942,0.733911361948106,0.0838565760143613,-0.648484651489261,0.857072006544625,0.106341894319792,0.177538063661909,1.02529453171723,-0.19893641740057,-0.04869999725247,0.1358849083449,-0.302358291896737,0.0944175241669547,-0.0316690591227497,-0.782940072067231,0.0524720712568029,-0.657102202226701,-0.734777740846043,-0.109875241624248,-0.338482319608713,-0.538658059854331,1.55874754993413,0.890021195511438,0.124653941795818,-0.765249162042747,0.870948423286134,-0.145485892008582,-0.740668510488224,0.0755270669636784
587,-2.25493811731916,1.015403576834,0.953671937472491,0.479979505913689,0.445876534163936,0.625700688676015,-0.0977450037146191,-0.778210783903199,0.622858427411274,-0.102552037464159,-0.399142066100205,0.957820437717872,-0.0363345314781152,0.134575721659776,-0.364779480035347,-0.17130348446497,0.414249501558157,-0.384410323124366,-0.518693984446978,-0.159160836875064,-0.636305852003692,-1.01313207579067,-0.121355581083061,-0.160146198287616,-0.425985557920095,1.60453756952526,0.384525787362397,0.490132051042296,-0.556695926360632,0.804498914007297,-0.336753377530727,-0.591748333469159,-0.033673208739257
588,-2.41488903821379,0.640777692149833,0.660497676943124,0.400536172938296,0.109733277786402,0.559422502365608,0.0192420101590766,-0.854370714096257,1.06085821278549,-0.139669688755381,-0.0218961465573226,0.962118118250649,0.128899793162658,-0.665348471973045,-0.347633690644849,-0.269722910759638,0.382769996917697,-0.268759877294659,-0.058983941559488,0.117834223208115,0.177856135454105,-0.9143626653209,-0.537080224854238,-0.718132049018573,-0.158171520636038,1.21480799553158,0.596628354135862,0.955085252490918,-0.25815839940798,0.89661065914209,-0.459702516979575,-0.398937565030214,0.418148212100866
589,-2.50518957973736,1.99465241993011,0.595803858175167,0.346229536316171,0.0420700204976444,0.578998249312173,0.278879751149762,-0.830404671495142,1.18086226446485,0.0263161114966946,-0.66808165532589,1.17612309288559,0.102112237932145,0.0210279575454317,-0.517804491093039,-0.218275706784799,0.294839716137646,-0.255742924390702,-0.155386823135672,0.148649422956968,-0.831630101980104,-0.482455877746074,-0.693368729997782,-0.288434704830023,-0.903981984190976,1.53705152534647,0.658721614768161,1.14567395703757,-0.384075087081206,0.861730778452488,0.0433419386949278,-0.646324244328454,-0.0456640602835158
590,-2.33101834274123,0.45983923676474,0.0973675413280753,0.236716095364052,-0.2387344531156,0.420180342173692,0.0884791599505389,-0.39346358413264,1.09119043792539,-0.04724908302187,-0.345654784700969,1.1907809565905,0.0478252216980393,0.183215167513228,0.0078946113912535,-0.110170588162655,0.077679805847556,-0.179279893558416,-0.168126509213417,0.296226649528415,-0.377264500792137,-0.706168589255792,0.0737684033204354,-0.266548492834815,-0.803828508659242,1.05709739688193,1.02232220709846,0.569992794509748,-0.459296173588013,0.494444888779368,-0.118915437901094,-0.372663856824879,-0.290518312632989
591,-2.35821628347198,0.853627010051554,0.27073346352168,0.163551162954894,-0.199888504618455,0.560633378882609,0.0967420435488545,-0.499473325879385,1.34630924174403,0.0450425317635059,-0.131797252337658,1.22463125374893,0.097046252594445,-0.502355913851686,-0.256054916930216,-0.261618375191896,0.129422463127393,-0.221453069898173,-0.114308414414186,0.0200589196184132,-0.103827813049675,-1.23789914053475,-0.357773851659483,-0.445745040475467,-0.56641752320743,1.32799010457079,0.724938874692941,1.0617189257294,-0.15279799567828,0.694969980438208,-0.404789753583838,0.0305404596542763,0.125402305315782
592,-1.8213181981734,-0.457834575269652,0.033136517960097,0.167931979366493,-0.0923506100222697,0.324216145386195,-0.125397259853412,-0.296618963753627,0.715628328036279,-0.0577920097978774,-0.0839589280367767,1.0450250652512,0.0791347856012626,0.0361801706898683,-0.0269847106314105,-0.342678999356079,0.167565643471617,-0.120511506753239,-0.508065247812415,0.380513542172507,-0.300460866976124,-0.579763050878661,0.0657614202933008,-0.282896505914144,-1.01241701047778,0.633480415126929,1.82994293439515,0.317803206252968,0.0548513767123068,0.346998942379727,-0.279545817645461,-0.326032337016766,0.0865306421045088
593,-2.39169149444064,-0.674560832607616,0.138203146980976,0.479994243282766,0.0976645740907574,0.497399678780138,0.147044147670339,-0.895336237181928,0.83313833728313,-0.12110266661706,0.0585460637393158,1.21253154407612,-0.263931745662158,0.0686218627277631,-0.136534363861847,-0.292539309890906,0.0686014588946933,0.0771092932123496,-0.277892762863343,0.797004105932892,-0.353748357262856,-0.494282654369177,-0.467689814377306,-0.40088505062483,-0.15474328787388,1.10613804641135,2.44037686349483,0.206328616915886,-0.421464342145368,0.459797283718635,-0.164075702554131,-0.514443289750462,0.605387458062461
594,-1.85525812840836,0.621412736556587,-0.378357354650123,0.323927235538216,0.179838984849008,0.747172133699671,0.163818477733438,-0.618328131876037,0.405051548063344,-0.00433849872889211,-0.313784814409415,1.20639644100387,-0.17380446271782,0.164906314367902,0.531707930681742,-0.381350615273294,-0.0387061205475481,-0.0586078963565502,-0.188937287199489,0.395591100543353,-0.590686896685495,-0.69761170745018,-0.0185909994853413,0.0860010632326375,-0.852032106910222,1.18347916766439,-1.62526909075956,1.38594134327479,-0.460756783114858,0.354146697809579,-0.291225042555214,-1.38676706654336,-0.321370901764
595,-2.77555735070971,1.70664524919944,0.224317852929079,0.335533661582214,-0.155414347260684,0.540173881810468,0.00956517769765962,-1.00290829382334,1.35858631370239,-0.270718593328134,-0.695712726891986,1.63920504467885,-0.0449529085891822,0.399130389627457,-0.2359223384777,-0.0557698179767973,0.361222573391045,-0.190500347345538,0.427171391008683,-0.00925461464396177,-0.733341997830671,-0.807854371732995,-0.953130488048078,-0.345222740921007,-0.0120289891170183,2.72027340797237,0.433094646406322,1.74939956754674,-0.367943746379063,1.03425433143824,0.510178573476834,-0.605592148767687,-0.412591927472285
596,-2.62833708934144,-1.37901447466359,0.586778942310034,0.0910513099362112,-0.355035227476144,0.359725670348229,0.0598586172956548,-0.798691004432233,1.04236530346629,-0.113238987659835,-0.130731490864886,1.76235211195675,0.0175863100011998,-0.175525289733952,-0.435453850291783,-0.130815081043101,0.347277333132245,0.0973561713516859,0.15845390674763,0.428851371854787,-0.476998956701236,-0.99122913759811,-0.571426761612675,0.111333085564776,-0.312063798621878,1.6455841316497,2.40998678871273,1.15024574735408,-0.651257725946985,0.203884491088339,-0.281985515973656,-0.427195885609448,-0.139746887489036
597,-2.20148207381348,-0.297738503238239,0.288603286824371,0.209760409212034,-0.126680880440103,0.427738295624583,0.052144069445243,-0.31901459916961,0.881835208868983,-0.0872965029210196,-0.0188519133103245,0.951735858636865,0.157738762029162,-0.440049544294449,0.128535725577274,-0.169206693528318,0.00744469819276272,-0.140887416810757,-0.213294914787885,0.256624519557438,-0.128914022558681,-0.386822261467351,0.0109865936998687,-0.250774212628747,-0.495596162610207,1.03467074928606,0.189211728095425,0.111114213887375,-0.522011543668058,0.683773632238559,-0.00206444277346816,-0.35340972276567,-0.0140922669328081
598,-2.47562778447721,0.514691986106349,1.42107801261072,0.680554207160438,0.410140383245638,0.790174538121924,-0.00838145708900808,-1.26413017873935,0.998446479370728,-0.220468775762522,-0.313118167849094,1.22026440171191,-0.259815286288025,-0.149616550687574,-1.35669377010482,-0.364312450320995,0.51380642978516,-0.809905316259888,-0.295089670266097,0.33453903174074,-0.49811701231809,-0.737772218008631,-0.678208436296554,-0.439447121500583,-0.393132070710298,1.08599091774326,1.33704759629479,0.837778714371098,-0.715605685180935,0.753201077210657,0.092734596323845,-0.857976932821053,0.778032241113778
599,-2.27791103572214,0.0516756192014171,0.409364219491622,0.509474075518173,0.242362490130229,0.857726105133375,0.477395631728755,-1.09488370731057,0.839117583960338,-0.0834021638785021,-0.229042856996867,1.15059420977591,0.164046892065227,-0.572191967514593,-0.440251220747791,-0.0449929759879649,0.159268696320267,-0.286138315175991,-0.285596734282166,0.0551326734900796,-0.277586739638498,-0.742503580065958,-0.513986484399388,-0.19867515933108,-0.535928850548749,1.6501251465549,0.773284520186276,-0.218068294480146,-0.87371258027694,0.656181855860892,-0.76229421521624,-0.168346831384543,0.15002751228507
600,-2.0310919153579,-0.234654720339712,-0.302697396298466,0.126282305486458,0.00054862860859379,0.643216541080946,0.0271773662856044,-0.64009070433733,0.811031915125721,-0.00405335925107552,-0.0269747831784794,1.60289197309829,-0.288028321514091,0.308693177202874,0.353142721774861,-0.372417686404325,-0.0143083137895238,0.182834412800899,-0.420242950525338,0.169299405732963,-0.139535952625451,-0.349782784622276,-0.597109305226507,-0.171432428241344,-0.43728980824896,2.01020641334422,2.01383346469218,0.668453425328124,-0.621088354843584,0.279231295662456,-0.485686809146072,-1.02569102046125,-0.480127754857412
601,-2.87341621568657,-1.1114334322333,0.516869980858597,0.491197604807737,-0.141175137313458,0.562921576899663,0.0736596933507093,-0.504904522948695,1.01135928660277,0.00590556714138614,-0.0830595841010433,1.21401410253406,0.0351731976683897,-0.508115404294725,-0.331743801802338,-0.3677688207756,0.298308567970859,-0.265047388363951,-0.102982537218208,0.676523836592937,0.0620584565199725,-0.172656410170912,-0.312521026094247,-0.0769600240012881,-0.530992197102675,1.53340475671143,1.19726178667702,-0.13890770888629,-0.293009339283516,0.200687494254695,0.0709506190182473,-0.643054612738237,0.0989097346168476
602,-2.43385415531581,-0.633736578217889,0.214455638996931,0.154099407564433,0.210091655530908,0.768051701864839,0.0926357319016106,-1.08181710249906,0.740122566871916,-0.119891087641866,0.0924590868008499,1.666227613414,-0.348716003116531,-0.0140067771582032,-0.535841240818826,-0.503113697566472,0.191416529774848,-0.00528591759872873,0.195906074065393,0.382776043212794,-0.524218072245474,-0.00171914757537572,-0.185804329111835,-0.0428453777574929,-0.821856806255028,1.62595565855111,2.1963279290677,0.501178681631941,-0.473042097153135,0.792733195724854,-0.00857307941136126,-1.43372484146283,-0.213197452733932
603,-2.61873108457109,-0.873164611880052,0.26244409214853,0.387598514951556,-0.144872524768731,0.550784667344229,-0.0498212757653923,-0.710366117282763,1.24539159394551,-0.0579789103481435,-0.123682678985834,1.13952374127218,-0.041407624999104,0.4166513522432,-0.10114282945124,-0.245748145262841,0.221907575501125,-0.196468254787721,-0.105654243845466,0.65604567554723,-0.582168557340277,-0.280848095657503,-0.653753655842991,-0.534231010403473,-0.985350411972723,1.47574214223949,0.796879830147676,0.607311442999185,-0.653994504475615,0.814425727075776,0.284901790081726,-0.405130024891446,0.376032802416284
604,-2.20109329214912,-1.49835879995011,0.157533967886673,0.374811406174382,0.0897320967468213,0.68436318441891,0.149155412585137,-0.850212883741073,0.643077385272284,-0.114645672968023,-0.0547958469594259,1.54016109632723,0.0951893312669902,-0.327234646022441,-0.062053006584384,-0.15069035376845,0.312725356850759,0.0695047501056086,0.0526250385714893,-0.269078557845318,-0.448951409403837,-0.947996988144263,0.0201262042249718,-0.172701410112909,-1.16472087025186,0.750186201542531,0.305708690720241,-0.128092310319631,-0.917468108356558,0.954562435771288,-0.238985396710581,-1.50105426989898,-0.154686247447616
605,-2.63097041070236,-0.0483640079841196,0.212820593307194,0.209537900467351,-0.147278395161817,0.344862211350053,0.011253493434296,-0.645694714134364,1.365734746703,-0.126313963015455,-0.0854500454762476,1.12675377495268,0.370914059789739,-0.256360365814973,-0.11912820084598,-0.199603276671464,0.0455651700242729,0.00532446544395857,-0.354297716900395,0.417661161968676,-0.327584378838164,-0.642014790193406,-0.00357656419427303,-0.187230019701933,-1.40190151517245,0.991867966510272,0.826216248129021,0.160540755068815,-0.398618119591902,0.514742893485084,-0.435952275519278,-0.367483077831107,0.227201058301591
606,-2.20285998292802,0.0568766152349299,0.678024806813556,0.573306587294888,0.161248675536893,0.508365992463861,0.00359372944112406,-0.770707036861935,0.949858002248799,-0.00738892999643383,-0.370882032279179,0.937175103809376,0.082689431635063,0.213824488840642,-0.77364188127494,-0.481722669160489,0.369025247583661,-0.56750073123682,-0.654040565448203,0.183004074252275,0.221010719410718,-1.03834527513348,-0.655467631590243,-0.294959560027417,-0.48922607662685,1.68379237893688,1.766957346185,1.36985111673491,-0.313334666223237,0.641647429724566,-0.313365422055102,-0.246519428796749,0.10238780756683
607,-2.76367632106652,-0.941160546409015,0.533019614410301,0.407603321190766,-0.156759999038845,0.530106800764287,0.154325259303874,-0.917954570681923,1.00734501730443,-0.178135225307432,-0.172800367700665,1.27364266221853,0.299919121298827,0.145919612122965,-0.5445384520483,-0.0335564019777749,0.497419455564171,-0.147288549095733,0.21914181183217,0.535167596346872,-0.445190241307533,-0.768672446297379,-1.0812014512604,-0.19174885463022,0.509978174302118,1.88150625383942,3.872611171839,0.785813232688752,-1.35968147326707,0.32950120785248,0.26684525196119,-0.380304793679558,0.437598181783444
608,-2.47108335850612,0.983920554665864,-0.074390326361719,0.201552667535562,-0.152264689644725,0.650337290336521,0.0402681739569824,-0.554477530385912,1.01456346279379,-0.0426479246510305,-0.0837865791116961,1.18993237690923,-0.0803273443923711,-0.306477283810003,-0.173638081778377,-0.194568745945798,0.226183273393839,-0.179887841675713,0.0295428984242396,0.179313738000457,-0.377707831896504,-1.01509653056157,-0.263278260630414,-0.172752861439295,-0.948007125523942,1.54833683153183,0.180402522411729,0.663512330760844,0.22169772069301,0.862097382691634,0.0922736252285976,0.120361040648121,0.250578188270534
609,-2.52045739909578,-0.452249872788697,-0.0918245124690977,0.233527402353787,-0.0807653492415854,0.512718222378745,-0.134419026521494,-0.678803253898313,1.26957226710657,-0.144647832768671,-0.183670925507674,1.40294462285019,0.267836672937627,-0.100605457025464,-0.246172080377159,-0.303516231165233,0.0264768498016854,-0.241095140733592,0.0502340416887108,0.590679416972382,-0.867997301306024,-0.375076005237986,-0.502438853750731,-0.14146922686173,-0.460099452741564,1.86603604180015,3.56749849944728,1.32373514456707,-0.662220612555762,0.233566757531253,0.329106736672733,-0.672018564651257,-0.0625819283647751
610,-2.85409987758042,0.451772748867104,0.734667271833282,0.419951671069725,0.19305845281834,0.713175751933051,-0.273309852224801,-0.861072801579865,1.13555871209691,-0.0146573516943639,-0.64583477399594,1.59214093898982,0.0821332277420407,-0.520560569446004,-0.467404159169742,-0.0890076131125614,0.625060739250548,-0.23730881281745,-0.0127324672230406,0.225714262694993,-0.767825043738925,-0.72843767396167,-0.69401132239535,-0.207812779197696,0.088475484672608,1.61203678267136,1.59485647250922,0.387018226569633,-0.788802328998493,0.204987651509177,0.186412103338336,-0.788866781630164,0.460823994028397
611,-2.01724167466611,-0.118337516922023,0.114516231873094,0.161103358424766,-0.0991869042684849,0.538056167587576,0.174198705004364,-0.749319820010603,0.991863970320406,-0.13201927352365,0.0230212322949042,1.32355205467738,0.202223181585962,-0.606770526001881,-0.0334430387675493,-0.194913012566481,0.0534128624642479,-0.0857636990949869,-0.440171914039875,0.342738429820259,-0.492279884488023,-0.52905323496729,-0.353506852682662,-0.276149166810424,-0.808488909446129,1.10727636952843,0.417819567002644,0.431756407588871,-0.259819595176317,0.528805936660204,0.0819627753357335,-0.763641732746952,0.124899902500994
612,-2.63826378194336,-0.102697608646098,0.375537108841242,0.692360230692431,0.112259822553721,0.338347645009591,-0.18174640089228,-0.838178285307849,1.08025204308959,-0.234049784473432,-0.398484698503506,1.23635619624029,0.158842276074319,0.423610135771196,-0.351311473999066,0.0406040866986975,0.598914414891103,-0.156153091275683,0.129489638996649,0.303347178630727,-0.291660355548278,-1.29114673799502,-0.750099689648174,-0.0595403513950702,-0.628853778916448,2.03748016820052,2.64815641703449,1.36824637241813,-0.26124524275538,0.442693083185822,-0.310476903457149,-0.287992591702617,-0.086424887587171
613,-1.94625675585299,-0.185632548868048,0.073848866358985,0.449234973520519,-0.00196064664290242,0.582891738149175,0.0548440685214032,-0.398178286032389,0.720433923921302,-0.00932398538422454,-0.370267767895121,1.03908365044319,-0.0936617263249686,-0.0584467414462542,0.12135591868258,-0.42752053870132,-0.0825808519189597,-0.408626523933835,-0.211993383289477,0.259364235277146,-0.174011951929514,-0.650663314796961,0.230617065325493,-0.119630703881439,-0.765289535670087,0.98900874559675,-0.464041941732504,0.176006461152948,-1.00720828181822,0.383095765108159,0.0104393970294259,-0.708365326346062,0.0735731480404459
614,-2.21216334938988,0.159800325824259,0.344698949719183,0.304869985552051,0.00951685574947161,0.707477845743155,0.346461083753737,-0.855174028539382,0.809618290281565,-0.216194273072505,-0.0464502225708038,1.68328159569959,-0.0261159333904453,-0.668578574964322,0.0756509030164616,-0.0909973850687365,0.209396602104333,0.00733115338602365,-0.199086982457895,-0.119699647365767,-0.373193392949639,-0.607438072621319,-0.681709507642,-0.443485386713645,-0.2354780571551,1.44217382225719,1.31881030405554,0.626742774779106,-0.470440057755453,0.769435764497607,0.0756581619795776,-0.435118843689753,0.763021775537504
